timestamp,level,flow_run_id,task_run_id,message
2025-10-31 08:13:22.601785+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,,Worker 'KubernetesWorker 2eef4ca3-1a3c-4874-ae0a-cd98fb643060' submitting flow run 'b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c'
2025-10-31 08:13:22.798829+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,,Creating Kubernetes job...
2025-10-31 08:13:23.006921+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,,Completed submission of flow run 'b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c'
2025-10-31 08:13:29.745111+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,,Opening process...
2025-10-31 08:13:32.503371+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,, > Running git_clone step...
2025-10-31 08:13:38.117583+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,,Beginning flow run 'enchanted-swan' for flow 'run-bhc-segmentation-flow'
2025-10-31 08:13:38.123967+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,,Using quad ID: L15-1753E-1261N
2025-10-31 08:13:38.291925+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,019a3954-504f-730d-86c6-f59d97cdb2df,Finished in state Completed()
2025-10-31 08:13:38.293790+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,,Input path: /nas/Projects/N-BHC24A/modint-prefect-workspace/temp/vrt/40000_global_monthly_2025_09_mosaic_cog_L15-1753E-1261N.vrt
2025-10-31 08:13:38.295305+00:00,20,b9758d53-e8e7-4f2e-bc2a-bf6d17fb9d9c,,Output directory: /nas/Projects/N-BHC24A/segmentation
