timestamp,level,flow_run_id,task_run_id,message
2025-10-31 08:02:26.082506+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,,Worker 'KubernetesWorker 2eef4ca3-1a3c-4874-ae0a-cd98fb643060' submitting flow run '52a7a286-4973-4f7c-bb13-cc75eb7a48b7'
2025-10-31 08:02:26.941837+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,,Creating Kubernetes job...
2025-10-31 08:02:27.377912+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,,Completed submission of flow run '52a7a286-4973-4f7c-bb13-cc75eb7a48b7'
2025-10-31 08:02:33.752894+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,,Opening process...
2025-10-31 08:02:36.492518+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,, > Running git_clone step...
2025-10-31 08:02:41.396567+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,,Beginning flow run 'nocturnal-donkey' for flow 'run-bhc-segmentation-flow'
2025-10-31 08:02:41.406767+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,,Using quad ID: L15-1739E-1261N
2025-10-31 08:02:41.559502+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,019a394a-4ad5-7996-af8e-9fe95cf265d4,Finished in state Completed()
2025-10-31 08:02:41.561627+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,,Input path: /nas/Projects/N-BHC24A/modint-prefect-workspace/temp/vrt/40000_global_monthly_2025_09_mosaic_cog_L15-1739E-1261N.vrt
2025-10-31 08:02:41.563359+00:00,20,52a7a286-4973-4f7c-bb13-cc75eb7a48b7,,Output directory: /nas/Projects/N-BHC24A/segmentation
