timestamp,level,flow_run_id,task_run_id,message
2025-10-31 06:29:31.615829+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,,Worker 'KubernetesWorker dd8da5d6-45af-4244-a22a-2d47ea425ac5' submitting flow run 'b49421ba-7e44-4350-88db-69e392cb2d97'
2025-10-31 06:29:31.798254+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,,Creating Kubernetes job...
2025-10-31 06:29:32.124283+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,,Completed submission of flow run 'b49421ba-7e44-4350-88db-69e392cb2d97'
2025-10-31 06:29:38.769181+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,,Opening process...
2025-10-31 06:29:41.364039+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,, > Running git_clone step...
2025-10-31 06:29:46.765677+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,,Beginning flow run 'sturdy-porpoise' for flow 'run-bhc-segmentation-flow'
2025-10-31 06:29:46.780269+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,,Using quad ID: L15-1743E-1266N
2025-10-31 06:29:54.036572+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,019a38f5-3b20-79c0-8c26-06a79865f8d1,Finished in state Completed()
2025-10-31 06:29:54.041292+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,,Input path: /nas/Projects/N-BHC24A/modint-prefect-workspace/temp/vrt/40000_global_monthly_2025_09_mosaic_cog_L15-1743E-1266N.vrt
2025-10-31 06:29:54.043488+00:00,20,b49421ba-7e44-4350-88db-69e392cb2d97,,Output directory: /nas/Projects/N-BHC24A/segmentation
