timestamp,level,flow_run_id,task_run_id,message
2025-10-31 06:26:21.435241+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,,Worker 'KubernetesWorker dd8da5d6-45af-4244-a22a-2d47ea425ac5' submitting flow run '589c0079-202a-454e-9aa0-b7172b823ceb'
2025-10-31 06:26:21.663842+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,,Creating Kubernetes job...
2025-10-31 06:26:21.870247+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,,Completed submission of flow run '589c0079-202a-454e-9aa0-b7172b823ceb'
2025-10-31 06:26:28.308496+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,,Opening process...
2025-10-31 06:26:30.888459+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,, > Running git_clone step...
2025-10-31 06:26:36.512835+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,,Beginning flow run 'angelic-marten' for flow 'run-bhc-segmentation-flow'
2025-10-31 06:26:36.519163+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,,Using quad ID: L15-1748E-1264N
2025-10-31 06:26:43.344709+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,019a38f2-53ba-7538-bc32-d5349702737b,Finished in state Completed()
2025-10-31 06:26:43.345527+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,,Input path: /nas/Projects/N-BHC24A/modint-prefect-workspace/temp/vrt/40000_global_monthly_2025_09_mosaic_cog_L15-1748E-1264N.vrt
2025-10-31 06:26:43.346088+00:00,20,589c0079-202a-454e-9aa0-b7172b823ceb,,Output directory: /nas/Projects/N-BHC24A/segmentation
